timestamp,size,count,input_bytes,input_lines,input_triples,tool,mode,variant,folding,run,exit_code,time_s,peak_kb,output_bytes,batch_size,stderr
2026-07-21T09:15:55+00:00,1mb,400,937299,21635,26800,cypher,normal,3,,10,0,0.64,82112,3402706,,
2026-07-21T09:15:57+00:00,1mb,400,937299,21635,26800,cypher,large-file,1,,1,0,2.44,33328,4057423,1000,
2026-07-21T09:15:59+00:00,1mb,400,937299,21635,26800,cypher,large-file,1,,2,0,2.42,33320,4057423,1000,
2026-07-21T09:16:02+00:00,1mb,400,937299,21635,26800,cypher,large-file,1,,3,0,2.41,33412,4057423,1000,
2026-07-21T09:16:04+00:00,1mb,400,937299,21635,26800,cypher,large-file,1,,4,0,2.46,33592,4057423,1000,
2026-07-21T09:16:07+00:00,1mb,400,937299,21635,26800,cypher,large-file,1,,5,0,2.43,33276,4057423,1000,
2026-07-21T09:16:09+00:00,1mb,400,937299,21635,26800,cypher,large-file,1,,6,0,2.47,33312,4057423,1000,
2026-07-21T09:16:12+00:00,1mb,400,937299,21635,26800,cypher,large-file,1,,7,0,2.42,33496,4057423,1000,
2026-07-21T09:16:14+00:00,1mb,400,937299,21635,26800,cypher,large-file,1,,8,0,2.43,33432,4057423,1000,
2026-07-21T09:16:17+00:00,1mb,400,937299,21635,26800,cypher,large-file,1,,9,0,2.43,33312,4057423,1000,
2026-07-21T09:16:19+00:00,1mb,400,937299,21635,26800,cypher,large-file,1,,10,0,2.42,33440,4057423,1000,
2026-07-21T09:16:20+00:00,1mb,400,937299,21635,26800,cypher,large-file,2,fixed,1,0,0.81,47460,3289551,1000,
2026-07-21T09:16:21+00:00,1mb,400,937299,21635,26800,cypher,large-file,2,fixed,2,0,0.82,47476,3289551,1000,
2026-07-21T09:16:21+00:00,1mb,400,937299,21635,26800,cypher,large-file,2,fixed,3,0,0.80,47492,3289551,1000,
2026-07-21T09:16:22+00:00,1mb,400,937299,21635,26800,cypher,large-file,2,fixed,4,0,0.81,47440,3289551,1000,
2026-07-21T09:16:23+00:00,1mb,400,937299,21635,26800,cypher,large-file,2,fixed,5,0,0.81,47364,3289551,1000,
2026-07-21T09:16:24+00:00,1mb,400,937299,21635,26800,cypher,large-file,2,fixed,6,0,0.80,47352,3289551,1000,
2026-07-21T09:16:25+00:00,1mb,400,937299,21635,26800,cypher,large-file,2,fixed,7,0,0.80,47548,3289551,1000,
2026-07-21T09:16:25+00:00,1mb,400,937299,21635,26800,cypher,large-file,2,fixed,8,0,0.81,47488,3289551,1000,
2026-07-21T09:16:26+00:00,1mb,400,937299,21635,26800,cypher,large-file,2,fixed,9,0,0.80,47340,3289551,1000,
2026-07-21T09:16:27+00:00,1mb,400,937299,21635,26800,cypher,large-file,2,fixed,10,0,0.80,47472,3289551,1000,
